"1012",NULL,"34.26","Open mediastinal biopsy"
"1013",NULL,"34.27","Biopsy of diaphragm"
"1014",NULL,"34.28","Other diagnostic procedures on chest wall, pleura, mediastinum, and diaphragm"
"1015",NULL,"34.29","Other diagnostic procedures on mediastinum"
"1016",NULL,"34.3","Excision or destruction of lesion or tissue on mediastinum"
"1017",NULL,"34.4","Excision or destruction of lesion of chest wall"
"1018",NULL,"34.5","Pleurectomy"
"1019",NULL,"34.51","Decortication of lung"
"1020",NULL,"34.59","Other excision of pleura"
"1021",NULL,"34.6","Scarification of pleura"
"1022",NULL,"34.7","Repair of chest wall"
"1023",NULL,"34.71","suture of laceration of chest wall"
"1024",NULL,"34.72","Closure of thoracostomy"
"1025",NULL,"34.73","Closure of other fistula of thorax"
"1026",NULL,"34.74","Repair of pectus deformity"
"1027",NULL,"34.79","Other repair of chest wall"
"1028",NULL,"34.8","Operations on diaphragm"
"1029",NULL,"34.81","Excision of lesion or tissue of diaphragm"
"1030",NULL,"34.82","Suture of laceration of diaphragm"
"1031",NULL,"34.83","Closure of fistula of diaphragm"
"1032",NULL,"34.84","Other repair of diaphragm"
"1033",NULL,"34.85","Implantation of diaphragmatic pacemaker"
"1034",NULL,"34.89","Other operations on diaphragm"
"1035",NULL,"34.9","Other operations on thorax"
"1036",NULL,"34.91","thoracentesis"
"1037",NULL,"34.92","injection into thoracic cavity"
"1038",NULL,"34.93","Repair of pleura"
"1039",NULL,"34.99","Other operation on thorax"
"1040",NULL,"35.0","Closed heart valvotomy"
"1041",NULL,"35.00","Closed heart valvotomy, unspecified valve"
"1042",NULL,"35.01","Closed heart valvotomy, aortic valve"
"1043",NULL,"35.02","Closed heart valvotomy, mitral valve"
"1044",NULL,"35.03","Closed heart valvotomy, pulmonary valve"
"1045",NULL,"35.04","Closed heart valvotomy, tricuspid valve"
"1046",NULL,"35.1","Open heart valvuloplasty without replacement"
"1047",NULL,"35.10","Open heart valvuloplasty without replacement, unspecified valve"
"1048",NULL,"35.11","Open heart valvuloplasty of aortic valve without replacement"
"1049",NULL,"35.12","Open heart valvuloplasty of mitral valve without replacement"
"1050",NULL,"35.13","Open heart valvuloplasty of pulmonary valve without replacement"
"1051",NULL,"35.14","Open heart valvuloplasty of tricuspid valve without replacement"
"1052",NULL,"35.2","Replacement of heart valve"
"1053",NULL,"35.20","Replacement of unspecified heart valve"
"1054",NULL,"35.21","Replacement of aortic valve with tissue graft"
"1055",NULL,"35.22","Other replacement of aortic valve"
"1056",NULL,"35.23","Replacement of mitral valve with tissue graft"
"1057",NULL,"35.24","Other replacement of mitral valve"
"1058",NULL,"35.25","Replacement of pulmonary valve with tissue graft"
"1059",NULL,"35.26","Other replacement of pulmonary valve"
"1060",NULL,"35.27","Replacement of tricusopid valve with tissue graft"
"1061",NULL,"35.28","Other replacement of tricuspid valve"
"1062",NULL,"35.3","Operations on structures adjacent to heart valves"
"1063",NULL,"35.31","Operations on papillary muscle"
"1064",NULL,"35.32","Operations on chordae tendineae"
"1065",NULL,"35.33","Annuloplasty"
"1066",NULL,"35.34","Influndibulectomy"
"1067",NULL,"35.35","Operations on trabeculae corneae cordis"
"1068",NULL,"35.39","Operations on other structures adjacent to valves of heart"
"1069",NULL,"35.4","Production of septal defect in heart"
"1070",NULL,"35.41","Enlargement of existing atrial septal defect"
"1071",NULL,"35.42","Creation of septal defect in heart"
"1072",NULL,"35.5","Repair of atrial and ventricular septa with prosthesis"
"1073",NULL,"35.50","Repair of unspecified septal defect of heart with prothesis"
"1074",NULL,"35.51","Repair of atrial septal defect with prosthesis, open technique"
"1075",NULL,"35.52","Repair of atrial septal defect with prosthesis, closed technique"
"1076",NULL,"35.53","Repair of ventricular septal defect with prosthesis"
"1077",NULL,"35.54","Repair of endocardial cushion defect with prosthesis"
"1078",NULL,"35.6","Repair of atrial and ventricular septa with tissue graft"
"1079",NULL,"35.60","Repair of unspecified septal defect of heart with tissue graft"
"1080",NULL,"35.61","Repair of atrial septal defect with tissue graft"
"1081",NULL,"35.62","Repair of ventricular septal defect with tissue graft"
"1082",NULL,"35.63","Repair of endocardial cushion defect with tissue graft"
"1083",NULL,"35.7","Other and unspecified repair of atrial and ventricular septa"
"1084",NULL,"35.70","Other and unspecified repair of unspecified septal defect of heart"
"1085",NULL,"35.71","Other and unspecified repair of atrial septal defect"
"1086",NULL,"35.72","Other and unspecified repair of ventricular septal defect"
"1087",NULL,"35.73","Other and unspecified repair of endocardial cushion defect"
"1088",NULL,"35.8","Total repair of certain congenital cardiac anomalies"
"1089",NULL,"35.81","Total repair of tetralogy of fallot"
"1090",NULL,"35.82","Total repair of total anomalous pulmonary venous connection"
"1091",NULL,"35.83","Total repair of truncus arteriosus"
"1092",NULL,"35.84","Total correction of transposition of great vessels, not otherwise specified"
"1093",NULL,"35.9","Other operations on valves and septa of heart"
"1094",NULL,"35.91","Interatrial transposition of venous return"
"1095",NULL,"35.92","Creation of conduit between right ventricle and pulmonary artery"
"1096",NULL,"35.93","Creation of conduit between left ventricle and aorta"
"1097",NULL,"35.94","Creation of conduit between atrium and pulmonary artery"
"1098",NULL,"35.95","Revision of corrective procedure on heart"
"1099",NULL,"35.96","Percutaneous valvuloplasty"
"1100",NULL,"35.98","Other operations on septa of heart"
"1101",NULL,"35.99","Other operations on valves of heart"
"1102",NULL,"36.0","Removal of coronary artery obstruction and insertion of stent(s)"
"1103",NULL,"36.01","Single vessel percutaneous transluminal coronary angioplasty [PTCA] or coronary atherectomy without mention of"
"1104",NULL,"36.02","Single vessel percutaneous transluminal coronary angioplasty [PTCA] or coronary atherectomy with mention of th"
"1105",NULL,"36.03","Open chest coronary artery angioplasty"
"1106",NULL,"36.04","Intracoronary artery thrombolytic infusion"
"1107",NULL,"36.05","Multiple vessel percutaneous transluminal coronary"
"1108",NULL,"36.06","Insertion of coronary artery stent(s)"
"1109",NULL,"36.09","Other removal of coronary artery obstruction"
"1110",NULL,"36.1","Bypass anastomosis for heart revascularization"
"1111",NULL,"36.10","Aortocoronary bypass for heart revascularization, not otherwise specified"
"1112",NULL,"36.11","Aortocoronary bypass of one coronary artery"
"1113",NULL,"36.12","Aortocoronary bypass of two coronary arteries"
"1114",NULL,"36.13","Aortocoronary bypass of three coronary arteries"
"1115",NULL,"36.14","Aortocoronary bypass of four or more coronary arteries"
"1116",NULL,"36.15","Single internal Mammary-coronary artery bypass"
"1117",NULL,"36.16","Double internal Mammary-coronary artery bypass"
"1118",NULL,"36.17","Abdominal-coronary artery bypass"
"1119",NULL,"36.19","Other bypass anastomosis for heart revascularization"
"1120",NULL,"36.2","Heart revascularization by arterial implant"
"1121",NULL,"36.3","Other heart revascularization"
"1122",NULL,"36.31","Open chest transmyocardial revascularization"
"1123",NULL,"36.32","Other transmyocardial revascularization"
"1124",NULL,"36.33","Endoscopic transmyocardial revascularization"
"1125",NULL,"36.34","Percutaneous transmyocardial revascularization"
"1126",NULL,"36.39","Other heart revascularization"
"1127",NULL,"36.9","Other operations on vessels of heart"
"1128",NULL,"36.91","Repair of aneurysm of coronary vessel"
"1129",NULL,"36.99","Other operations on vessels of heart"
"1130",NULL,"37.0","Pericardiocentesis"
"1131",NULL,"37.1","Cardiotomy and pericardiotomy"
"1132",NULL,"37.10","Incision of heart, not otherwise specified"
"1133",NULL,"37.11","Cardiotomy"
"1134",NULL,"37.12","Pericardiotomy"
"1135",NULL,"37.2","Diagnostic procedures on heart and pericardium"
"1136",NULL,"37.21","Right heart cardiac catheterization"
"1137",NULL,"37.22","Left heart cardiac catheterization"
"1138",NULL,"37.23","Combined right and left heart cardiac catheterization"
"1139",NULL,"37.24","Biopsy of pericardium"
"1140",NULL,"37.25","Biopsy of heart"
"1141",NULL,"37.26","Cardiac electrophysiologic stimulation and recording studies"
"1142",NULL,"37.27","Cardiac mapping"
"1143",NULL,"37.29","other diagnostic procedures on heart and pericardium"
"1144",NULL,"37.3","Pericardiectomy and excision of lesion of heart"
"1145",NULL,"37.31","Pericardiectomy"
"1146",NULL,"37.32","Excision of aneurysm of heart"
"1147",NULL,"37.33","Excision of destruction on other lesion or tissue of heart"
"1148",NULL,"37.34","Catheter ablation of lesion or tissues of heart"
"1149",NULL,"37.35","Partial ventriculectomy"
"1150",NULL,"37.4","Repair of heart and pericardium"
"1151",NULL,"37.41","Implantation of prosthetic cardiac support device around the heart"
"1152",NULL,"37.49","Other repair of heart and pericardium"
"1153",NULL,"37.5","Heart transplantation"
"1154",NULL,"37.51","Heart transplantation"
"1155",NULL,"37.52","Implantation of total replacement heart system"
"1156",NULL,"37.53","Replacement or repair of thoracic unit of total replacement heart system"
"1157",NULL,"37.54","Replacement or repair of other implantable component of total replacement heart system"
"1158",NULL,"37.6","Implantation of heart and circulatory assist system"
"1159",NULL,"37.61","Implant of pulsation balloon"
"1160",NULL,"37.62","Implant of other heart assist system"
"1161",NULL,"37.63","Replacement and repair of heart assist system"
"1162",NULL,"37.64","Removal of heart assist system"
"1163",NULL,"37.65","Implant of external, pulsatile heart assist system"
"1164",NULL,"37.66","Implant of an implantable, pulsatile heart assist system"
"1165",NULL,"37.7","Insertion, revision, replacement, and removal of leads; insertion of temporary pacemaker system"
"1166",NULL,"37.70","Initial insertion of lead [electrode], not otherwise specified"
"1167",NULL,"37.71","Initial insertion of transvenous lead [electrode] into ventricle"
"1168",NULL,"37.72","Initial insertion of transvenous leads [electrodes] into atrium"
"1169",NULL,"37.73","Initial insertion of transvenous lead [electrode] into atrium"
"1170",NULL,"37.74","Insertion of replacement of epicardial lead [electrode] into epicardium"
"1171",NULL,"37.75","Revision of lead [electrode]"
"1172",NULL,"37.76","Replacement of transvenous atrial and/or ventricular lead(s)[electrode]"
"1173",NULL,"37.77","Removal of lead(s)[electrode] without replacement"
"1174",NULL,"37.78","Insertion of temporary transvenous pacemaker system"
"1175",NULL,"37.79","Revision or relocation of pacemaker pocket"
"1176",NULL,"37.8","Insertion, replacement, removal, and revision of pacemaker device"
"1177",NULL,"37.80","Insertion of permanent pacemaker, initial or replacement, type of device not specified"
"1178",NULL,"37.81","Initial insertion of single-chamber device, not specified as rate responsive"
"1179",NULL,"37.82","Initial insertion of single-chamber device, rate responsive"
"1180",NULL,"37.83","Initial insertion of dual-chamber device"
"1181",NULL,"37.85","Replacement of any type of pacemaker device with single-chamber device, not specified as rate responsive"
"1182",NULL,"37.86","Replacement of any type of pacemaker device with single-chamber device, rate responsive"
"1183",NULL,"37.87","Replacement of any type pacemaker device with dual-chamber device"
"1184",NULL,"37.89","Revision or removal of pacemaker device"
"1185",NULL,"37.9","Other operations on heart and pericardium"
"1186",NULL,"37.91","Open chest cardiac massage"
"1187",NULL,"37.94","Implantation or replacement of automatic cardioverter/defibrillator, total system [AICD]"
"1188",NULL,"37.95","Implantation of automatic cardioverter/defibrillator with lead(s) only"
"1189",NULL,"37.96","Implantation of automatic cardioverter/defibrillator pulse generator only"
"1190",NULL,"37.97","Replacement of automatic cardioverter/defibrillator with lead(s) only"
"1191",NULL,"37.98","Replacement of automatic cardioverter/defibrillator pulse generator only"
"1192",NULL,"37.99","Other oprations on heart and pericardium"
"1193",NULL,"38.00","Incision of vessel, unspecified site"
"1194",NULL,"38.01","Incision of vessel, intracranial vessels"
"1195",NULL,"38.02","Incision of vessel, other vesel of head and neck"
"1196",NULL,"38.03","Incision of vessel, upper limb vessels"
"1197",NULL,"38.04","Incision of vessel, aorta, abdominal"
"1198",NULL,"38.05","Incision of vessel, thoracic vessels"
"1199",NULL,"38.06","Incision of vessel abdominal arteries"
"1200",NULL,"38.07","Incision of vessel abdominal veins"
"1201",NULL,"38.08","Incision of vessel, lower limb arteries"
"1202",NULL,"38.09","Incision of vessel, lower limb veins"
"1203",NULL,"38.1","endarterectomy"
"1204",NULL,"38.10","Endarterectomy, unspecified site"
"1205",NULL,"38.11","Endarterectomy intracranial vessels"
"1206",NULL,"38.12","Endarterectomy other vesel of head and neck"
"1207",NULL,"38.13","Endarterectomy upper limb vessels"
"1208",NULL,"38.14","Emdarterectopmy aorta, abdominal"
"1209",NULL,"38.15","Endarterectomy thoracic vessels"
"1210",NULL,"38.16","Endarterectomy abdominal arteries"
"1211",NULL,"38.18","Endarterectomy lower limb arteries"
"1212",NULL,"38.2","Diagnostic procedures on blood vessels"
"1213",NULL,"38.21","Biopsy of blod vessels"
"1214",NULL,"38.29","Other diagnostic procedures on blood vessels"
"1215",NULL,"38.30","Resection of vessel with anastomosis, unspecified site"
"1216",NULL,"38.3","Resection of vessel with anastomosis"
"1217",NULL,"38.31","Resection of vessel with anastomosis intracranial vessels"
"1218",NULL,"38.32","Resection of vessel with anastomosis other vesel of head and neck"
"1219",NULL,"38.33","Resection of vessel with anastomosis upper limb vessels"
"1220",NULL,"38.34","Resectin of vessel with anastomosis aorta, abdominal"
"1221",NULL,"38.35","Resection of vessel with anastomosis thoracic vessels"
"1222",NULL,"38.36","Resection of vessel with anastomosis abdominal arteries"
"1223",NULL,"38.37","Incision of vessel abdominal arteries"
"1224",NULL,"38.38","Resection of vessel with anastomosis lower limb arteries"
"1225",NULL,"38.39","Resection of vessel with anastomosis lower limb veins"
"1226",NULL,"38.4","Resection of vessel with replacement"
"1227",NULL,"38.40","Resection of vessel with replacement, unspecified site"
"1228",NULL,"38.41","Resection of vessel with replacement intracranial vessels"
"1229",NULL,"38.42","Resection of vessel with replacement other vesel of head and neck"
"1230",NULL,"38.43","Resection of vessel with replacement upper limb vessels"
"1231",NULL,"38.44","Resectin of vessel with replacement aorta, abdominal"
"1232",NULL,"38.45","Resection of vessel with replacement thoracic vessels"
"1233",NULL,"38.46","Resection of vessel with replacement abdominal arteries"
"1234",NULL,"38.47","Resection of vessel with replacement abdominal veins"
"1235",NULL,"38.48","Resection of vessel with replacement lower limb arteries"
"1236",NULL,"38.49","Resection of vessel with replacement lower limb veins"
"1237",NULL,"38.5","Ligation and stripping of varicose veins"
"1238",NULL,"38.50","Ligation and stripping of varicose veins, unspecified site"
"1239",NULL,"38.51","Ligation and stripping of varicose veins, intracranial vessels"
"1240",NULL,"38.52","Ligation and stripping of varicose veins, other vesel of head and neck"
"1241",NULL,"38.53","Ligation and stripping of varicose veins, upper limb vessels"
"1242",NULL,"38.55","Ligation and stripping of varicose veins, thoracic vessels"
"1243",NULL,"38.57","Ligation and stripping of varicose veins abdominal veins"
"1244",NULL,"38.59","Ligation and stripping of varicose veins, lower limb veins"
"1245",NULL,"38.6","Other excision of vessel"
"1246",NULL,"38.60","Other excision of vessel, unspecified site"
"1247",NULL,"38.61","Other excision of vessel intracranial vessels"
"1248",NULL,"38.62","Other excision of vessel other vesel of head and neck"
"1249",NULL,"38.63","Other excision of vessel upper limb vessels"
"1250",NULL,"38.64","Other excision of vessel aorta, abdominal"
"1251",NULL,"38.65","Other excision of vessel thoracic vessels"
"1252",NULL,"38.66","Other excision of vessel abdominal arteries"
"1253",NULL,"38.67","Other excision of vesselabdominal veins"
"1254",NULL,"38.68","Other excision of vessel lower limb arteries"
"1255",NULL,"38.69","Other excision of vessel lower limb veins"
"1256",NULL,"38.7","Interruption of the vena cava"
"1257",NULL,"38.8","Other surgical occlusion of vessels"
"1258",NULL,"38.80","Other surgical occlusion of vessel, unspecified site"
"1259",NULL,"38.81","Other surgical occlusion of vessel, intracranial vessels"
"1260",NULL,"38.82","Other surgical occlusion of vessel, other vesel of head and neck"
"1261",NULL,"38.83","Other surgical occlusion of vessel, upper limb vessels"
"1262",NULL,"38.84","Other surgical occlusion of vessel, abdominal"
"1263",NULL,"38.85","Other surgical occlusion of vessel thoracic vessels"
"1264",NULL,"38.86","Other surgical occlusion of vessel abdominal arteries"
"1265",NULL,"38.87","Other surgical occlusion of vessel abdominal veins"
"1266",NULL,"38.88","Other surgical occlusion of vessel lower limb arteries"
"1267",NULL,"38.89","Other surgical occlusion of vessel lower limb veins"
"1268",NULL,"38.9","Systemic to pulmonary artery shunt"
"1269",NULL,"38.91","arterial catheterization"
"1270",NULL,"38.92","umbilical vein catheterization"
"1271",NULL,"38.93","venous catheterization, not elsewhere classified"
"1272",NULL,"38.94","venous cutdown"
"1273",NULL,"38.95","venous catheterization for renal dialysis"
"1274",NULL,"38.98","other puncture of artery"
"1275",NULL,"38.99","other puncture of artery"
"1276",NULL,"39.0","Systemic to pulmonary artery shunt"
"1277",NULL,"39.1","Intra abdominal venous shunt"
"1278",NULL,"39.2","Other shunt or vascular bypass"
"1279",NULL,"39.22","Aorta subclavian carotid by pass"
"1280",NULL,"39.23","Other intra thoracic vascular shunt or by pass"
"1281",NULL,"39.24","Aorta renal bypass"
"1282",NULL,"39.25","Aorta -iliac- femoral by pass"
"1283",NULL,"39.26","Other intra abdomial vascular shunt or by pass"
"1284",NULL,"39.27","Arteriovenostomy for renal dialysis"
"1285",NULL,"39.28","Extracranial-intracranial (EC-IC) vascular by pass"
"1286",NULL,"39.29","Other (peripheral) vascular shunt or bypass"
"1287",NULL,"39.3","Suture of vessel"
"1288",NULL,"39.31","Suture of artery"
"1289",NULL,"39.32","Suture of vein"
"1290",NULL,"39.4","Revision of vascular procedure"
"1291",NULL,"39.41","Control of hemmorhage following vascular surgery"
"1292",NULL,"39.42","Revision of arteriovenous shunt for renal dialysis"
"1293",NULL,"39.43","Removal of arteriovenous shunt for renal dialysis"
"1294",NULL,"39.49","Other revision of vascular procedures"
"1295",NULL,"39.5","Other repair of vessels"
"1296",NULL,"39.50","Angioplasty or atherectomy of non-coronary vessel"
"1297",NULL,"39.51","Clipping of anneurysm"
"1298",NULL,"39.52","Other repair of aneurysm"
"1299",NULL,"39.53","Repair of arteriovenous fistula"
"1300",NULL,"39.54","Re-entry operation (aorta)"
"1301",NULL,"39.55","Reimplantation of aberrant renal vessel"
"1302",NULL,"39.56","Repair of blood vessel with tissue"
"1303",NULL,"39.57","Repair of blood with synthetic patch graft"
"1304",NULL,"39.58","Repair of blood vessel with unspecified type of patch graft"
"1305",NULL,"39.59","Other repair of vessel"
"1306",NULL,"39.6","Extracorporeal circulation and procedures auxiliary to heart surgery"
"1307",NULL,"39.64","Intraoperative cardiac pacemaker"
"1308",NULL,"39.65","Extracorporeal membrane oxygenation"
"1309",NULL,"39.66","Percutaneous cardiopulmonary bypass"
"1310",NULL,"39.7","Endovascular repair of vessel"
"1311",NULL,"39.71","Endovascular implantation of graft in abdominal aorta"
"1312",NULL,"39.72","Endovascular repair or occlusion of head and neck vessels"
"1313",NULL,"39.73","Endovascular implantation of graft in thoracic aorta"
"1314",NULL,"39.74","Endovascular removal of obstruction from head and neck vessel(s)"
"1315",NULL,"39.79","Other endovascular repair (of aneurysm) of other vessels"
"1316",NULL,"39.8","Operations on carotid body and other vascula bodies"
"1317",NULL,"39.9","Other operations on vessels"
"1318",NULL,"39.90","insertion of non coronary artery stent or stents"
"1319",NULL,"39.91","Freeing the vessel"
"1320",NULL,"39.92","Injection of sclerosing agent into vein"
"1321",NULL,"39.93","Insertion of vessel-to-vessel canula"
"1322",NULL,"39.94","Replacement of vessel-to-vessel canula"
"1323",NULL,"39.95","Hemodialysis"
"1324",NULL,"39.99","Other operations of vessels"
"1325",NULL,"40.0","Incision of lymphatic structures"
"1326",NULL,"40.1","Diagnostic procedures on lymphatic structures"
"1327",NULL,"40.11","Biopsy of lymphatic structures"
"1328",NULL,"40.19","Other diagnostic procedures on lymphatic structures"
"1329",NULL,"40.2","Simple excision of lymphatic structure"
"1330",NULL,"40.21","Excision of deep cervical lymph node"
"1331",NULL,"40.22","Excision of internal mammary lymph node"
"1332",NULL,"40.23","Excision of axillary lymph node"
"1333",NULL,"40.24","Excision of inguinal lymph node"
"1334",NULL,"40.29","Simple excision of other lymphatic structure"
"1335",NULL,"40.3","Regional lymph node excsion"
"1336",NULL,"40.4","Radical excision of cervical lymph nodes"
"1337",NULL,"40.40","Radical neck dissection, not otherwise specified"
"1338",NULL,"40.41","Radical neck dissection, unilateral"
"1339",NULL,"40.42","Radical neck dissection, bilateral"
"1340",NULL,"40.5","Radical excision of other lymph nodes"
"1341",NULL,"40.50","Radical excision of lymph nodes, not otherwise specified"
"1342",NULL,"40.51","Radical excision of axillary lymph nodes"
"1343",NULL,"40.52","Radical excision of periaortic lymph nodes"
"1344",NULL,"40.53","Radical excision of iliac lymph nodes"
"1345",NULL,"40.54","Radical groin dissection"
"1346",NULL,"40.59","Radical excision of other lymph nodes"
"1347",NULL,"40.6","Operations on thoracic duct"
"1348",NULL,"40.61","Cannulation of thoracic duct"
"1349",NULL,"40.62","Fistulization of thoracic duct"
"1350",NULL,"40.63","Closure of fistula of thoracic duct"
"1351",NULL,"40.64","Ligation of thoracic duct"
"1352",NULL,"40.69","Other operations on thoracic duct"
"1353",NULL,"40.9","Other operations on lymphatic structures"
"1354",NULL,"41.0","Bone marrow or hematopoietic stem cell transplant"
"1355",NULL,"41.00","Bone marrow transplant, not otherwise specified"
"1356",NULL,"41.01","Autologous bone marrow transplant"
"1357",NULL,"41.02","Allogeneic bone marrow transplant with purging"
"1358",NULL,"41.03","Allogeneic bone marrow transplant without purging"
"1359",NULL,"41.04","Autologous hematopoietic stem cell transplant"
"1360",NULL,"41.05","Allogeneic hematopoietic stem cell transplant"
"1361",NULL,"41.06","Cord blood stem cell transplant"
"1362",NULL,"41.1","puncture of spleen"
"1363",NULL,"41.2","Splenotomy"
"1364",NULL,"41.3","Diagnostic procedures on bone marrow and spleen"
"1365",NULL,"41.31","biopsy of bone marrow"
"1366",NULL,"41.32","closed [aspiration][percutaneous] biopsy of spleen"
"1367",NULL,"41.33","Open biopsy of spleen"
"1368",NULL,"41.38","other diagnostic procedures on bone marrow"
"1369",NULL,"41.4","Excision or destruction of lesion or tissue of spleen"
"1370",NULL,"41.41","Marsupialization of splenic cyst"
"1371",NULL,"41.42","Excision of lesion or tissue of spleen"
"1372",NULL,"41.43","Partian splenectomy"
"1373",NULL,"41.5","Total splenectomy"
"1374",NULL,"41.9","Other operations on spleen and bone marrow"
"1375",NULL,"41.91","aspiration of bone marrow from donor for transplanta"
"1376",NULL,"41.92","injection into bone marrow"
"1377",NULL,"41.93","Excision of accessory spleen"
"1378",NULL,"41.94","Transplantation of spleen"
"1379",NULL,"41.95","Repair and plastic operations on spleen"
"1380",NULL,"41.98","Other operations on bone marrow"
"1381",NULL,"41.99","Other operations on spleen"
"1382",NULL,"42.0","Esophagotomy"
"1383",NULL,"42.01","Incision of eshopageal web"
"1384",NULL,"42.09","Other incision of esophagus"
"1385",NULL,"42.1","Esophagostomy"
"1386",NULL,"42.10","Esophagostomy, not otherwise specified"
"1387",NULL,"42.11","Cervical esophagostomy"
"1388",NULL,"42.12","Exteriorization of esopagheal pouch"
"1389",NULL,"42.19","Other external fistulization of esophagus"
"1390",NULL,"42.2","Diagnostic procedures on esophagus"
"1391",NULL,"42.21","Operative esophagoscopy by incision"
"1392",NULL,"42.24","closed [endoscopic] biopsy of esofagus"
"1393",NULL,"42.25","Open biopsy of esophagus"
"1394",NULL,"42.29","other diagnostic procedures on esophagus"
"1395",NULL,"42.3","Local excision or destruction of lesion or tissue of esophagus"
"1396",NULL,"42.31","Local excision of esophageal diverticulum"
"1397",NULL,"42.32","Local excision of other lesion or tissue of esophagus"
"1398",NULL,"42.39","Other destruction of lesion or tissue of esophagus"
"1399",NULL,"42.4","Excision of esophagus"
"1400",NULL,"42.40","Esophagectomy, not otherwise specified"
"1401",NULL,"42.41","Partial esophagectomy"
"1402",NULL,"42.42","Total esophagectomy"
"1403",NULL,"42.5","Intrathoracic anastomosis of esophagus"
"1404",NULL,"42.51","Intrathoracic esophagoesophagostomy"
"1405",NULL,"42.52","Intrathoracic esophagogastrostomy"
"1406",NULL,"42.53","Intrathoracic esophageal anastomosis with interposition of small bowel"
"1407",NULL,"42.54","Other intrathoracic esophagoenterostomy"
"1408",NULL,"42.55","Intrathoracic esophageal anastomosis with interposition of colon"
"1409",NULL,"42.56","Other intrathoracic esophagocolostomy"
"1410",NULL,"42.58","Intrathoracic esophageal anastomosis with other interposition"
"1411",NULL,"42.59","Other intrathoracic anastomosis of esophagus"
"1412",NULL,"42.6","Antesternal anastomosis of esophagus"
"1413",NULL,"42.61","Antesternal esophagoesophagostomy"
"1414",NULL,"42.62","Antesternal esophagogastrostomy"
"1415",NULL,"42.63","Antesternal esophageal anastomosis with interposition of small bowel"
"1416",NULL,"42.64","Other antesternal esophagoenterostomy"
"1417",NULL,"42.65","Antesternal esophageal anastomosis with interposition of colon"
"1418",NULL,"42.66","Other antesternal esophagocolostomy"
"1419",NULL,"42.68","Antesternal esophageal anastomosis with interposition"
"1420",NULL,"42.69","Other antesternal anastomosis of esophagus"
"1421",NULL,"42.7","Esophagomyotomy"
"1422",NULL,"42.81","insertion of permanent tube into esophagus"
"1423",NULL,"42.82","Suture of laceration of esophagus"
"1424",NULL,"42.83","Closure of esophagostomy"
"1425",NULL,"42.84","Repair of esophageal fistula, not elsewhere classified"
"1426",NULL,"42.85","Repair of esophageal structure"
"1427",NULL,"42.86","Production of subcutaneous tunnel without esophageal anastomosis"
"1428",NULL,"42.87","Other graft of esopagus"
"1429",NULL,"42.89","Other repair of esopagus"
"1430",NULL,"42.9","Other operations on esophagus"
"1431",NULL,"42.91","Ligation of esophageal varices"
"1432",NULL,"42.92","Dilation of esophagus"
"1433",NULL,"42.99","other operations on esophagus"
"1434",NULL,"43.0","Gastrotomy"
"1435",NULL,"43.1","Gastrostomy"
"1436",NULL,"43.11","percutaneous [endoscopic] gastrostomy [PEG}"
"1437",NULL,"43.19","Other gastrostomy"
"1438",NULL,"43.3","Pyloromyotomy"
"1439",NULL,"43.4","Local excision or destruction of lesion or tissue of stomach"
"1440",NULL,"43.41","endoscopic excision or destruction of lesion or tissue of stomach"
"1441",NULL,"43.42","Local excision of other lesion or tissue of stomach"
"1442",NULL,"43.49","Other destruction of lesion or tissue of stomach"
"1443",NULL,"43.5","Partial gastrectomy with anastomosis to esophagus"
"1444",NULL,"43.6","Partial gastrectomy with anastomosis to duodenum"
"1445",NULL,"43.7","Partial gastrectomy with anastomosis to jejunum"
"1446",NULL,"43.8","Other partial gastrectomy"
"1447",NULL,"43.81","Partial gastrectomy with jejunal transposition"
"1448",NULL,"43.89","Other partial gastrectomy"
"1449",NULL,"43.9","Total gastrectomy"
"1450",NULL,"43.91","Total gastrectomy with intestinal interposition"
"1451",NULL,"43.99","Other total gastrectomy"
"1452",NULL,"44.0","Vagotomy"
"1453",NULL,"44.00","Vagotomy, not otherwise specified"
"1454",NULL,"44.01","Truncal vagotomy"
"1455",NULL,"44.02","Highly selective vagotomy"
"1456",NULL,"44.03","Other selective vagotomy"
"1457",NULL,"44.1","Diagnostic procedures on stomach"
"1458",NULL,"44.11","Transabdominal gastroscopy"
"1459",NULL,"44.15","Open biopsy of stomach"
"1460",NULL,"44.19","other diagnostic procedures on stomach"
"1461",NULL,"44.2","Pyloroplasty"
"1462",NULL,"44.21","Dilation of pylorus by incision"
"1463",NULL,"44.22","endoscopic dilation of pylorus"
"1464",NULL,"44.29","Other pyloroplasty"
"1465",NULL,"44.3","Gastroenterostomy without gastrectomy"
"1466",NULL,"44.31","High gastric bypass"
"1467",NULL,"44.32","Percutaneous [endoscopic] gastrojejunustomy"
"1468",NULL,"44.39","Other gastroenterostomy"
"1469",NULL,"44.4","Control of hemorrhage and suture of ulcer of stomach or duodenum"
"1470",NULL,"44.40","Suture of peptic ulcer, not otherwise specified"
"1471",NULL,"44.41","Suture of gastric ulcer site"
"1472",NULL,"44.42","Suture of duodenal ulcer site"
"1473",NULL,"44.44","Transcatheter embolization for gastric or duodenal bleeding"
"1474",NULL,"44.49","Other control of hemorrhage of stomach or duodenum"
"1475",NULL,"44.5","Revision of gastric anastomosis"
"1476",NULL,"44.50","Isolation of intestinal segment, not otherwise specified"
